Lead PI,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Max Trainer,CAM51676 HLNLN60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71816705,Short Form,Call Center Internal
Bowflex Home Gyms,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71816708,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71816908,Online Search,Web
Treadclimber,CAM51584 HDLNN60*M350STIC,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817010,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51535 CNN*N60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817014,Short Form,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817022,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817024,Online Search,Web
Bowflex Max Trainer,CAM30796 SAWDOSG2G,Internal,,8/18/2017,8/14/2017,71817124,Online Search,Call Center Internal
Bowflex Max Trainer,CAM51678 USALN60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817126,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51622 LMN*N60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817130,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817132,Electronic - Short Form,Web
Bowflex Max Trainer,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817333,Short Form,Call Center Internal
Bowflex HVT,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71817438,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71817439,Un-Sourced,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817440,Online Search,Web
Treadclimber,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817541,Online Shopping,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71817646,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71817647,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50738 DSEESF17B,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71817748,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71817848,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71817849,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817850,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71817951,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71818053,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71818153,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71818253,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71818353,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71818453,Electronic - UnSourced,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71818553,Online Search,Web
Bowflex Max Trainer,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71818653,Online Search,Web
Results Treadmill,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71818753,Online Shopping,Web
Bowflex Max Trainer,CAM45910 DODADCEDL3,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71818856,Online Display,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71818957,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71819057,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71819058,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71819158,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71819159,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71819163,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71819263,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71819363,Online Search,Web
Treadclimber,CAM132 1800BOWFLEX_CAT,Internal,,8/18/2017,8/14/2017,71819465,Electronic - UnSourced,Call Center Internal
Results Treadmill,CAM50820 DOSG2BXTSL2,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71819466,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71819566,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71819666,Online Search,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,8/18/2017,8/18/2017,8/14/2017,71819766,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71819867,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71819972,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71820072,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71820174,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71820274,Electronic - UnSourced,Web
Bowflex HVT,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71820374,Online Search,Web
Bowflex HVT,CAM50811 DOSBIHSL1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71820478,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71820579,Online Search,Web
Bowflex HVT,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71820679,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71820680,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71820681,Un-Sourced,Call Center Internal
Bowflex HVT,CAM51286 DODAMBHDL1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71820684,Online Display,Web
Bowflex Selecttech Dumbbells,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71820785,Online Shopping,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71820786,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71820886,Online Search,Web
Bowflex Max Trainer,CAM51505 ION*N60*M350CTIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71821186,Short Form,Call Center Internal
Bowflex HVT,CAM51656 JUSTN60*HVTL*TIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71821191,Short Form,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71821192,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821293,Short Form,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821294,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,8/18/2017,8/18/2017,8/14/2017,71821497,Electronic - UnSourced,Web
Bowflex HVT,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821598,Online Search,Web
Bowflex Home Gyms,CAM40821 1800BOWFLEX,Internal,,8/18/2017,8/14/2017,71821698,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,Internal,,8/18/2017,8/14/2017,71821699,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821703,Online Search,Web
Treadclimber,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71821805,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/18/2017,8/14/2017,71821806,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821808,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71821809,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71821909,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822009,Online Search,Web
Results Treadmill,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71822109,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822110,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822210,Online Search,Web
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,8/18/2017,8/18/2017,8/14/2017,71822309,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71822315,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71822416,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822516,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822616,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71822716,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71822821,Online Search,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71822921,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71822922,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71823021,Electronic - UnSourced,Web
Bowflex HVT,CAM50812 DOSG2HSL2,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71823222,Online Search,Web
Bowflex HVT,CAM50811 DOSBIHSL1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71823324,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71823524,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71823624,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71823625,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71823724,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71823824,Online Shopping,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71823925,Online Search,Web
Treadclimber,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71824225,Online Search,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71824226,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71824326,Electronic - UnSourced,Web
Bowflex Revolution,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71824426,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71824629,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71824732,Online Shopping,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71824733,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51615 FXS2N60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71824832,Short Form,Call Center Internal
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71824833,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71824934,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825034,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825035,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825235,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825236,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,8/18/2017,8/18/2017,8/14/2017,71825334,Electronic - UnSourced,Web
Treadclimber,CAM51659 LAFFN60*HVTL*TIC,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825434,Short Form,Call Center Internal
Bowflex HVT,CAM51659 LAFFN60*HVTL*TIC,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825435,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51613 COMTN60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71825436,Short Form,Call Center Internal
Treadclimber,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825437,Online Search,Web
Bowflex HVT,CAM51663 BETSN60*HVTL*TIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71825537,Short Form,Call Center Internal
Bowflex Revolution,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825538,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825638,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71825639,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825738,Electronic - Short Form,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,8/18/2017,8/18/2017,8/14/2017,71825838,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71825938,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71826038,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71826438,Online Shopping,Web
Bowflex Max Trainer,CAM51516 RELZN60*M350CTIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71826538,Short Form,Call Center Internal
Bowflex HVT,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71826539,Online Search,Web
Bowflex Body,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71826540,Online Search,Web
Bowflex HVT,CAM50745 1800HVT,Internal,,8/18/2017,8/14/2017,71826639,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM50745 1800HVT,Internal,,8/18/2017,8/14/2017,71826640,Un-Sourced,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71826641,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71826741,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71826841,Electronic - UnSourced,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71826942,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71827042,Online Shopping,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71827142,Online Search,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71827242,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71827342,Short Form,Call Center Internal
Bowflex Catalog,CAM40820 1800BFXCATALOG,Internal,8/18/2017,8/18/2017,8/14/2017,71827343,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71827344,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71827444,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71827544,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71827744,Electronic - UnSourced,Web
Treadclimber,CAM50717 DODG2TDL3,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71827844,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71827944,Electronic - UnSourced,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71827945,Online Shopping,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71827946,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828044,Online Shopping,Web
Bowflex Max Trainer,CAM44172 dseesf14a,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71828144,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828244,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71828245,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71828246,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71828247,Electronic - UnSourced,Web
Treadclimber,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828344,Online Display,Web
Bowflex HVT,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828444,Online Shopping,Web
Bowflex Revolution,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71828644,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71828645,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM37112 dosg2dsl11,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828744,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828844,Electronic - Short Form,Call Center Internal
Results Treadmill,CAM50816 DOFG2BXTFEED1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828845,Online Shopping,Web
Bowflex HVT,CAM50881 FXS2N60*HVTL*TIC,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71828945,Short Form,Call Center Internal
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828946,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71828947,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,8/18/2017,8/18/2017,8/14/2017,71829146,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71829246,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71829346,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,8/18/2017,8/18/2017,8/14/2017,71829446,Online Search,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,11/6/2017,8/18/2017,8/14/2017,71829546,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/18/2017,8/14/2017,71829646,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71829647,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/18/2017,8/14/2017,71829746,Online Search,Web
