AdID Product Interest,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/28/2017,1,751.151
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/28/2017,0,31.76
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/28/2017,1,594.099
Bowflex Brand,Bowflex HVT,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,1744.225
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,0,145.225
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,1664.906
Bowflex HVT,Bowflex HVT,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,2073.544
Bowflex Home Gyms,Bowflex Max Trainer,Online Search,CAM49655 SAWDOSG2GSL,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/28/2017,1,1466.608
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,8/28/2017,2,3178.312
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,8/28/2017,0,78.526
Bowflex Max Trainer,Treadclimber,Email - Post Conversion,CAM51643 DEMEBMEM5934,Internal,Call Center Internal,8/28/2017,8/28/2017,1,3102.158
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51910 RELZN60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/28/2017,1,1466.608
Bowflex Max Trainer,Treadclimber,Short Form,CAM51910 RELZN60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/28/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/28/2017,3,6260.649
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/28/2017,0,78.526
Bowflex Revolution,Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Internal,Call Center Internal,8/28/2017,8/28/2017,1,2775.372
Bowflex Selecttech Dumbbells,Bowflex Home Gyms,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,0,98.516
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,634.571
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,8/28/2017,8/28/2017,1,521.126
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,8/28/2017,8/28/2017,1,1592.726
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,8/28/2017,8/29/2017,1,1568.93
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,8/28/2017,8/29/2017,1,594.099
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,8/29/2017,1,594.099
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/29/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/29/2017,2,2496.962
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/29/2017,1,316.483
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/29/2017,1,1664.906
Bowflex Brand,Bowflex HVT,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,1,1744.225
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,2,3654.226
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,1,450.532
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,0,.00
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,8/29/2017,2,3343.296
Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,8/29/2017,1,490.191
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,8/29/2017,0,78.526
Bowflex Max Trainer,Bowflex Max Trainer,Email - Post Conversion,CAM50520 ICAMEBMEM5729,Internal,Call Center Internal,8/28/2017,8/29/2017,0,181.641
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/29/2017,1,1100.948
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/29/2017,0,78.526
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/29/2017,1,1466.608
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/29/2017,0,78.526
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,1,1030.354
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM51845 ICAOXFBELABOUR17B,Social Code,Web,8/28/2017,8/29/2017,2,2496.962
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/29/2017,1,1624.453
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,8/29/2017,2,632.966
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM51849 ICAOXFBDSCODE006,Social Code,Web,8/28/2017,8/29/2017,1,594.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,8/28/2017,8/29/2017,1,316.483
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/30/2017,2,3882.665
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/30/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/30/2017,1,1030.354
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/30/2017,1,594.099
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/30/2017,0,78.526
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/30/2017,0,126.117
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,1,1156.471
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,1,540.181
Bowflex HVT,Bowflex Max Trainer,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,1,1568.93
Bowflex HVT,Treadclimber,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,0,78.526
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/28/2017,8/30/2017,1,2061.501
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/28/2017,8/30/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Email - Post Conversion,CAM50518 ICAMEBMEM5727,Internal,Call Center Internal,8/28/2017,8/30/2017,0,134.049
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,2,3091.061
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45841 ICAOSGCESL8,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,1,1100.948
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/30/2017,1,1466.608
Bowflex Selecttech Dumbbells,Bowflex Home Gyms,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,8/28/2017,8/30/2017,0,78.526
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,8/28/2017,8/30/2017,1,594.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,5,2485.727
Treadclimber,Treadclimber,Online Search,CAM39467 icaosbctsl1,TouchPoint Integrated Communications,Web,8/28/2017,8/30/2017,1,1664.906
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/31/2017,0,157.052
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/31/2017,1,1424.569
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/31/2017,1,2061.501
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,8/31/2017,0,.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,8/31/2017,1,728.148
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/31/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/31/2017,3,3785.161
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,8/31/2017,2,1595.936
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,2187.618
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,2187.618
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,490.191
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,0,.00
Bowflex Home Gyms,Bowflex Revolution,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/28/2017,8/31/2017,1,2853.898
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/28/2017,8/31/2017,1,594.091
Bowflex Max Trainer,Bowflex Max Trainer,Email - Post Conversion,CAM50520 ICAMEBMEM5729,Internal,Call Center Internal,8/28/2017,8/31/2017,0,181.641
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,0,98.516
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,1148.539
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,1466.608
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,1664.906
Bowflex Max Trainer,Bowflex HVT,Short Form,CAM51920 HICNN60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,8/31/2017,1,1744.225
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/31/2017,2,3233.836
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,8/31/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44443 icaosgcdsl9,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,594.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,8/31/2017,1,316.483
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,8/28/2017,9/1/2017,1,974.25
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Call Center Internal,8/28/2017,9/1/2017,1,2386.503
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/1/2017,1,1386.75
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/1/2017,1,2240.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/1/2017,1,852.75
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/1/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,1,1558.50
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,0,188.48
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,1,1602.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,2,598.50
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,0,74.25
Bowflex HVT,Bowflex Max Trainer,Online Search,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,1,1386.75
Bowflex Home Gyms,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,8/28/2017,9/1/2017,1,1386.75
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,9/1/2017,1,2597.243
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,1,974.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45841 ICAOSGCESL8,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,1,974.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,3,3683.00
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,0,74.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Call Center Internal,8/28/2017,9/1/2017,1,1483.50
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51796 OLN*C120LDC17KST,Kingstar Media,Call Center Internal,8/28/2017,9/1/2017,1,1949.25
Bowflex Max Trainer,Treadclimber,Short Form,CAM51796 OLN*C120LDC17KST,Kingstar Media,Call Center Internal,8/28/2017,9/1/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,1,561.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44210 SAWICAOSGCD,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,1,590.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,1,561.75
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/2/2017,0,74.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/2/2017,2,3671.25
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/2/2017,2,1377.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/2/2017,0,.00
Bowflex Brand,Bowflex Revolution,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/2/2017,1,2698.50
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/2/2017,1,1649.25
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/2/2017,1,1348.50
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/2/2017,2,2361.00
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/2/2017,3,1685.25
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,2,3432.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,561.75
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,2473.50
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,561.75
Bowflex HVT,Bowflex HVT,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,1649.25
Bowflex HVT,Bowflex Home Gyms,Online Search,CAM51666 ICAOSG2HSL1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,1124.25
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/28/2017,9/2/2017,1,1074.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,974.25
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45842 ICAOSGCESL9,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,1386.75
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM51845 ICAOXFBELABOUR17B,Social Code,Web,8/28/2017,9/2/2017,1,974.25
Bowflex Max Trainer,Bowflex Home Gyms,Short Form,CAM51922 ION*N60*LDS17TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/2/2017,0,94.24
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/28/2017,9/2/2017,1,1386.75
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44446 icaosbidsl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,651.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,299.25
Bowflex Selecttech Dumbbells,Bowflex Home Gyms,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,0,74.25
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,561.75
Treadclimber,Treadclimber,Online Search,CAM39467 icaosbctsl1,TouchPoint Integrated Communications,Web,8/28/2017,9/2/2017,1,3099.24
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/3/2017,1,1506.00
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/28/2017,9/3/2017,0,74.25
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/3/2017,5,8889.75
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/3/2017,1,299.25
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/28/2017,9/3/2017,1,1708.50
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/28/2017,9/3/2017,1,974.25
