Lead PI,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71690776,Electronic - UnSourced,Web
Results Elliptical,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71690876,Online Search,Web
Bowflex Revolution,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71691179,Online Shopping,Web
Treadclimber,CAM45327 1800MAXTRAINER,Internal,,8/15/2017,8/14/2017,71691381,Un-Sourced,Call Center Internal
Bowflex Catalog,CAM50972 DCBHOMESUM17,Internal,,8/15/2017,8/14/2017,71691483,Catalog,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71691587,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71691687,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71691787,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51516 RELZN60*M350CTIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71691889,Short Form,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71691990,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71692091,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71692291,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71692292,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/15/2017,8/14/2017,71692391,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71692596,Online Shopping,Web
Bowflex Home Gyms,CAM37117 dosg2gsl27,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71692696,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71692896,Online Search,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71692996,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/15/2017,8/14/2017,71693097,Un-Sourced,Call Center Internal
Treadclimber,CAM40825 1800TREADCLIMBER,Internal,8/15/2017,8/15/2017,8/14/2017,71693099,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71693100,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30796 SAWDOSG2G,Internal,,8/15/2017,8/14/2017,71693200,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,Internal,,8/15/2017,8/14/2017,71693201,Online Search,Call Center Internal
Bowflex HVT,CAM50803 DODG2HVL1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693202,Online Video,Web
Bowflex HVT,CAM51663 BETSN60*HVTL*TIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71693304,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693307,Online Shopping,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693410,Online Search,Web
Bowflex Max Trainer,CAM51705 CHARN60**M350STIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71693512,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51476 MOVSN60*M350STIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71693518,Short Form,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/15/2017,8/14/2017,71693519,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693722,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71693723,Electronic - UnSourced,Web
Treadclimber,CAM127 1800BOWFLEX_BFC,Internal,,8/15/2017,8/14/2017,71693922,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,,8/15/2017,8/14/2017,71693923,Electronic - UnSourced,Call Center Internal
Bowflex HVT,CAM40829 1800REVOLUTION,Internal,,8/15/2017,8/14/2017,71693924,Un-Sourced,Call Center Internal
Bowflex HVT,CAM51663 BETSN60*HVTL*TIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693925,Short Form,Call Center Internal
Bowflex Revolution,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71693927,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694027,Online Search,Web
Bowflex Max Trainer,CAM51526 BRNGN60*M350STIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71694127,Short Form,Call Center Internal
Bowflex HVT,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71694428,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694530,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694630,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694631,Online Search,Web
Bowflex Revolution,CAM34645 dodg2gdl2,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694732,Online Display,Web
Bowflex Max Trainer,CAM48985 DOSBIESL10,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71694833,Online Search,Web
Bowflex Catalog,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71694935,Online Search,Web
Treadclimber,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695035,Online Search,Call Center Internal
Bowflex HVT,CAM51286 DODAMBHDL1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71695038,Online Display,Web
Bowflex Selecttech Dumbbells,CAM48755 GRITN120J14FSTIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695138,Short Form,Call Center Internal
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695139,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695240,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695340,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71695440,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71695540,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695640,Online Shopping,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71695740,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71695840,Online Search,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71695940,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,Internal,,8/15/2017,8/14/2017,71696143,Un-Sourced,Call Center Internal
Treadclimber,CAM48472 DOSG2TSL38,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71696145,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71696547,Electronic - UnSourced,Web
Treadclimber,CAM127 1800BOWFLEX_BFC,Internal,,8/15/2017,8/14/2017,71696648,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,,8/15/2017,8/14/2017,71696649,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71696650,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71696750,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,11/5/2017,8/15/2017,8/14/2017,71696853,Online Shopping,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71696953,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71697153,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71697253,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71697254,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71697353,Online Search,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/15/2017,8/14/2017,71697453,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71697454,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71697654,Online Search,Web
Bowflex Max Trainer,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71697756,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71697757,Electronic - UnSourced,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71697856,Electronic - UnSourced,Web
Bowflex Catalog,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71697956,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71698056,Online Shopping,Web
Treadclimber,CAM45852 DOSG2TSL32,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71698356,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71698456,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71698556,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71698756,Short Form,Call Center Internal
Treadclimber,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71698757,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71698759,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71698859,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71698959,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699159,Short Form,Call Center Internal
Treadclimber,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699160,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM37428 dosg2dsl14,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71699161,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71699162,Electronic - UnSourced,Web
Treadclimber,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699163,Online Search,Web
Bowflex Max Trainer,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699261,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71699361,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699461,Online Display,Web
Bowflex Catalog,CAM50972 DCBHOMESUM17,Internal,8/15/2017,8/15/2017,8/14/2017,71699561,Catalog,Call Center Internal
Treadclimber,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699562,Online Display,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71699662,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51532 TVGDN60*M350STIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71699764,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699765,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71699967,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700067,Online Search,Web
Results Treadmill,CAM50818 DOSG2BXTSL1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700167,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700267,Online Search,Web
Treadclimber,CAM45327 1800MAXTRAINER,Internal,,8/15/2017,8/14/2017,71700367,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM51580 BBCAN60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700368,Short Form,Call Center Internal
Treadclimber,CAM51580 BBCAN60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700369,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71700370,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700470,Online Search,Web
Bowflex Max Trainer,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700570,Short Form,Call Center Internal
Results Treadmill,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71700571,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700774,Online Display,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700874,Online Search,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700975,Online Display,Web
Treadclimber,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71700976,Online Display,Web
Bowflex Max Trainer,CAM48944 DOVYTEVL1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701074,Online Video,Web
Bowflex Selecttech Dumbbells,CAM30753 dosg2dsl5,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701274,Online Search,Web
Bowflex Max Trainer,CAM44191 dseesf14d,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701374,Electronic - Short Form,Web
Treadclimber,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701474,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701475,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701574,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71701575,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701674,Online Search,Web
Bowflex Revolution,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71701774,Online Search,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71701874,Electronic - UnSourced,Web
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71702074,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702174,Online Shopping,Web
Bowflex Max Trainer,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71702274,Short Form,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702275,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71702376,Electronic - UnSourced,Web
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702377,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71702476,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71702477,Electronic - UnSourced,Web
Bowflex HVT,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71702676,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702776,Online Shopping,Web
Bowflex HVT,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702876,Online Shopping,Web
Bowflex Home Gyms,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71702976,Online Shopping,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71703576,Electronic - UnSourced,Web
Results Elliptical,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71703676,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71703776,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71703876,Electronic - UnSourced,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71703976,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71704076,Electronic - UnSourced,Web
Results Treadmill,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704176,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704276,Online Shopping,Web
Bowflex HVT,CAM50808 DOFG2HFEED1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704376,Online Shopping,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704476,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71704477,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44551 dosg2esl4,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704576,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704676,Online Shopping,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71704876,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71704976,Online Search,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71705076,Electronic - UnSourced,Web
Results Treadmill,CAM50815 DODG2BXTDL2,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705176,Online Display,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705276,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71705476,Online Search,Web
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705576,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705676,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705677,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705776,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71705876,Online Search,Web
Bowflex HVT,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705877,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71705976,Online Search,Web
Bowflex Revolution,CAM34644 dodg2gdl1,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71706276,Online Display,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71706576,Electronic - Short Form,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,8/15/2017,8/15/2017,8/14/2017,71706676,Electronic - UnSourced,Web
Results Treadmill,CAM50820 DOSG2BXTSL2,TouchPoint Integrated Communications,,8/15/2017,8/14/2017,71706776,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71706876,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/15/2017,8/14/2017,71706877,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51500 TESCN60*M350CTIC,TouchPoint Integrated Communications,8/15/2017,8/15/2017,8/14/2017,71706878,Short Form,Third Party Call Center - Evolve
