ID|Product Interest|Sub-Channel|Origin|Ad ID|Market Channel|URL Group|Promotion Code Offer|Promotion Code Offer Detail|Inquiry Date|Info Kit Date
CUS-20103335|Bowflex Max Trainer|Web|Web|CAM44505 dfeafftxtprimo|Other - Internal||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|2/20/2015|5/1/2015
CUS-20104529|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/21/2015|6/28/2015
CUS-20104821|Bowflex Max Trainer|Web|Web|CAM44520 dosbiegl1mx|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|2/21/2015|6/25/2015
CUS-20105463|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/21/2015|5/30/2015
CUS-20105451|Bowflex Max Trainer|Call Center|Call Center Internal|CAM47093 RELZL120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|2/21/2015|6/29/2015
CUS-20106198|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|2/21/2015|5/12/2015
CUS-20106275|Bowflex Catalog|Web|Web|CAM23587 degcfootlinktc|Electronic - UnSourced|Unsourced|TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|2/22/2015|6/29/2015
CUS-1975602|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44491 VEL*N120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|2/22/2015|6/14/2015
CUS-20107091|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|2/22/2015|6/23/2015
CUS-20107569|Bowflex Catalog|Web|Web|CAM46526 DCBHOMEWIN15|Catalog||TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|2/22/2015|5/12/2015
CUS-20107673|Treadclimber|Web|Web|CAM37440 dosg2tsl21|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/22/2015|5/1/2015
CUS-20107784|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/22/2015|6/6/2015
CUS-20108678|Treadclimber|Web|Web|CAM38842 dosg2tsl27|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/23/2015|5/7/2015
CUS-20108708|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/23/2015|6/23/2015
CUS-20108865|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/23/2015|5/12/2015
CUS-20109270|Treadclimber|Web|Third Party Call Center - West|CAM37543 P1112WEWATC20B|Print||TRC1347||2/23/2015|6/11/2015
CUS-20109792|Treadclimber|Web|Web|CAM43804 dosg2tmobile6|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/23/2015|5/10/2015
CUS-20111131|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/24/2015|5/23/2015
CUS-20111705|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|2/25/2015|5/3/2015
CUS-20112517|Treadclimber|Web|Web|CAM43666 dosg2tmobile4|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/25/2015|6/17/2015
CUS-20114986|Treadclimber|Web|Third Party Call Center - West|CAM45969 HDLNP60*GRT2HWST|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|2/27/2015|5/10/2015
CUS-20115340|Treadclimber|Web|Web|CAM37440 dosg2tsl21|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/27/2015|5/10/2015
CUS-20116212|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/27/2015|5/18/2015
CUS-20116214|Bowflex Max Trainer|Web|Web|CAM45561 DPEEPRINT14B|Electronic - Print|Print|BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|2/27/2015|5/17/2015
CUS-20116292|Treadclimber|Web|Third Party Call Center - Evolve|CAM47107 LOGON120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|2/28/2015|5/4/2015
CUS-20116669|Treadclimber|Web|Web|CAM35453 dftafftxtprimo1|Other - Internal|Affiliate|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/28/2015|5/31/2015
CUS-20117732|Treadclimber|Web|Third Party Call Center - West|CAM45963 CNNNP60*GRT2HWST|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|2/28/2015|6/11/2015
CUS-20117746|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|2/28/2015|5/9/2015
CUS-20118392|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/1/2015|5/28/2015
CUS-20120219|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/2/2015|5/6/2015
CUS-20122503|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/3/2015|6/20/2015
CUS-20122772|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/4/2015|5/29/2015
CUS-20122886|Treadclimber|Web|Web|CAM39152 dovhulutvl1|Online Video||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/4/2015|5/27/2015
CUS-20123586|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/4/2015|6/17/2015
CUS-20124351|Bowflex Catalog|Web|Web|CAM33966 dofg2cfeed1|Online Shopping|Google|BFC|Catalog - Default Offer (Satisfaction Guarantee)|3/5/2015|6/20/2015
CUS-20124942|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|3/5/2015|6/11/2015
CUS-20125082|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/5/2015|5/28/2015
CUS-20126634|Bowflex Home Gyms|Web|Web|CAM39440 dosbiggl1bf|Online Search||BFX6WEEK|Bowflex - 6 Week Satisfaction Guarantee|3/7/2015|5/7/2015
CUS-20127139|Treadclimber|Call Center|Call Center Internal|CAM6110 SAWGOOGTC|Online||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/7/2015|5/11/2015
CUS-20128167|Treadclimber|Call Center|Call Center Internal|CAM6025 SAWWEBTC|Electronic - UnSourced||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/8/2015|5/7/2015
CUS-20128432|Bowflex Max Trainer|Web|Web|CAM44952 dosbieml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|3/8/2015|5/2/2015
CUS-20130261|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/10/2015|6/16/2015
CUS-19562440|Bowflex Max Trainer|Web|Web|CAM44564 dosbiesl4|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/12/2015|5/27/2015
CUS-20132179|Treadclimber|Web|Third Party Call Center - Evolve|CAM47104 FOXNN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/12/2015|6/20/2015
CUS-20132664|Treadclimber|Web|Web|CAM46552 DODNETTDL7|Online Display||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/12/2015|6/27/2015
CUS-20133328|Treadclimber|Web|Third Party Call Center - Evolve|CAM44699 PCTCIK0022|Direct Mail - Conversion Stream||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/13/2015|5/14/2015
CUS-20133396|Treadclimber|Web|Web|CAM46146 DOSBITSL17|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/13/2015|6/2/2015
CUS-20133875|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/13/2015|6/12/2015
CUS-20134363|Bowflex Catalog|Web|Web|CAM23587 degcfootlinktc|Electronic - UnSourced|Unsourced|TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|3/14/2015|6/7/2015
CUS-20134587|Treadclimber|Web|Third Party Call Center - West|CAM41122 CLASP60*JRNEYWST|Short Form||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/14/2015|6/14/2015
CUS-20135726|Treadclimber|Web|Third Party Call Center - Evolve|CAM47101 INSPN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/15/2015|6/29/2015
CUS-20136519|Bowflex Home Gyms|Web|Web|CAM33966 dofg2cfeed1|Online Shopping|Google|BFC|Catalog - Default Offer (Satisfaction Guarantee)|3/16/2015|6/20/2015
CUS-20137139|Treadclimber|Call Center|Call Center Internal|CAM47120 VH1*L60*ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/16/2015|5/9/2015
CUS-20137729|Treadclimber|Web|Web|CAM43666 dosg2tmobile4|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/16/2015|5/18/2015
CUS-20138626|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/17/2015|6/29/2015
CUS-20139431|Bowflex Max Trainer|Web|Web|CAM47151 DOSG2EML2|Online Search||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|3/18/2015|5/23/2015
CUS-19737835|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/18/2015|5/19/2015
CUS-20140003|Treadclimber|Web|Web|CAM47186 DFTAFFMAR172015|Email - Promotion||T7HFSTC10|TC10 - $700 off, Free Ship (OM 1642)|3/18/2015|5/7/2015
CUS-20141082|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/19/2015|6/19/2015
CUS-20141440|Treadclimber|Web|Web|CAM43666 dosg2tmobile4|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/19/2015|6/25/2015
CUS-20141489|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/19/2015|5/30/2015
CUS-20143673|Treadclimber|Web|Web|CAM36075 dsetsf11a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/20/2015|5/31/2015
CUS-20143813|Bowflex Catalog|Web|Web|CAM33968 dofpgcfeed1|Online Shopping|Price Grabber|BFC|Catalog - Default Offer (Satisfaction Guarantee)|3/21/2015|5/8/2015
CUS-20144370|Bowflex Max Trainer|Web|Web|CAM44435 dosg2egl1mx|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/21/2015|6/1/2015
CUS-20131590|Bowflex Catalog|Call Center|Call Center Internal|CAM40820 1800BFXCATALOG|Un-Sourced||BFC|Catalog - Default Offer (Satisfaction Guarantee)|3/22/2015|5/1/2015
CUS-20144839|Treadclimber|Call Center|Call Center Internal|CAM46964 INSPN180ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/22/2015|5/25/2015
CUS-20145256|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/22/2015|6/29/2015
CUS-20145357|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/22/2015|6/7/2015
CUS-20145694|Bowflex Max Trainer|Web|Web|CAM44429 dosbiesl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/23/2015|5/14/2015
CUS-20145967|Treadclimber|Web|Web|CAM47162 DEMTTCEM4238|Email - Promotion||T5HFSTC20|TC20 - $500 off, Free Ship (OM 1723)|3/23/2015|6/1/2015
CUS-20134075|Treadclimber|Call Center|Call Center Internal|CAM133 1800BOWFLEX_TRC|Electronic - UnSourced||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/23/2015|5/25/2015
CUS-20146617|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/23/2015|5/14/2015
CUS-20146907|Treadclimber|Call Center|Call Center Internal|CAM47103 SPKEN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/24/2015|5/6/2015
CUS-12012722|Treadclimber|Call Center|Call Center Internal|CAM38399 qrtrciktc20|Direct Mail - Conversion Stream|QR Codes|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/24/2015|6/24/2015
CUS-20147535|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/24/2015|5/24/2015
CUS-20147755|Treadclimber|Web|Web|CAM45852 DOSG2TSL32|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/25/2015|6/12/2015
CUS-20147824|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/25/2015|5/1/2015
CUS-20148241|Bowflex Catalog|Call Center|Call Center Internal|CAM127 1800BOWFLEX_BFC|Electronic - UnSourced||BFC|Catalog - Default Offer (Satisfaction Guarantee)|3/25/2015|5/4/2015
CUS-20149006|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|3/26/2015|6/13/2015
CUS-20149521|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/26/2015|6/15/2015
CUS-19997776|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/27/2015|5/22/2015
CUS-20150183|Bowflex Max Trainer|Call Center|Call Center Internal|CAM45491 ESQ*N120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|3/27/2015|5/24/2015
CUS-20150539|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/27/2015|6/15/2015
CUS-20150753|Treadclimber|Web|Third Party Call Center - Evolve|CAM47104 FOXNN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|3/28/2015|5/23/2015
CUS-20086998|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/28/2015|6/7/2015
CUS-20150903|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/28/2015|6/14/2015
CUS-20151531|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/28/2015|6/30/2015
CUS-20151720|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/29/2015|5/12/2015
CUS-20151719|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|3/29/2015|5/25/2015
CUS-20151993|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|3/29/2015|5/19/2015
CUS-20152876|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/30/2015|6/8/2015
CUS-20152966|Bowflex Catalog|Web|Web|CAM46526 DCBHOMEWIN15|Catalog||TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|3/30/2015|5/28/2015
CUS-20154110|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/31/2015|5/25/2015
CUS-20154418|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44534 ION*N120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|3/31/2015|6/23/2015
CUS-20154481|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/31/2015|5/31/2015
CUS-20154908|Treadclimber|Web|Web|CAM36078 dsetsf11d|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|3/31/2015|6/6/2015
CUS-20155484|Treadclimber|Web|Third Party Call Center - Evolve|CAM47104 FOXNN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/1/2015|6/18/2015
CUS-20155491|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/1/2015|5/3/2015
CUS-20156044|Treadclimber|Call Center|Call Center Internal|CAM47098 UPTVN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/1/2015|5/2/2015
CUS-20156209|Treadclimber|Web|Web|CAM33640 dftafftxtprimo|Other - Internal|Affiliate|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/1/2015|5/22/2015
CUS-20156652|Treadclimber|Web|Web|CAM46146 DOSBITSL17|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/1/2015|6/9/2015
CUS-20156651|Treadclimber|Web|Web|CAM46146 DOSBITSL17|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/1/2015|6/9/2015
CUS-20156878|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/2/2015|6/17/2015
CUS-20157729|Treadclimber|Web|Web|CAM37440 dosg2tsl21|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/2/2015|5/13/2015
CUS-20157784|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|4/2/2015|6/7/2015
CUS-20157954|Treadclimber|Web|Third Party Call Center - West|CAM45864 INSPN180WALKATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/2/2015|5/23/2015
CUS-20157973|Treadclimber|Web|Web|CAM36194 dosg2tsl1|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/2/2015|5/18/2015
CUS-20158020|Bowflex Home Gyms|Web|Web|CAM28771 degg1siteg|Electronic - UnSourced|Unsourced|BFX1024||4/3/2015|5/5/2015
CUS-20158286|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|4/3/2015|6/29/2015
CUS-20158574|Treadclimber|Call Center|Call Center Internal|CAM47103 SPKEN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/3/2015|5/14/2015
CUS-20158603|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|4/3/2015|5/17/2015
CUS-20158661|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/3/2015|5/15/2015
CUS-20159196|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/3/2015|5/22/2015
CUS-10012164|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44498 SUNDN120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|4/4/2015|5/16/2015
CUS-20160226|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|4/4/2015|6/7/2015
CUS-20116365|Bowflex Catalog|Call Center|Call Center Internal|CAM127 1800BOWFLEX_BFC|Electronic - UnSourced||BFC|Catalog - Default Offer (Satisfaction Guarantee)|4/4/2015|6/16/2015
CUS-20160903|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/4/2015|5/24/2015
CUS-20161687|Treadclimber|Web|Third Party Call Center - Evolve|CAM37543 P1112WEWATC20B|Print||TRC1347||4/4/2015|5/6/2015
CUS-20161733|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/4/2015|6/5/2015
CUS-20161790|Treadclimber|Web|Third Party Call Center - Evolve|CAM47099 HMM*N120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/4/2015|6/17/2015
CUS-20161945|Treadclimber|Web|Third Party Call Center - Evolve|CAM47101 INSPN120ALOHATIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/5/2015|6/24/2015
CUS-20162003|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/5/2015|5/10/2015
CUS-20161998|Treadclimber|Web|Web|CAM32123 dofg2tfeed1|Online Shopping|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/5/2015|6/6/2015
CUS-20162601|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|4/5/2015|5/6/2015
CUS-20162984|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/6/2015|6/4/2015
CUS-2012234|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44491 VEL*N120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|4/6/2015|5/27/2015
CUS-20163606|Treadclimber|Web|Web|CAM31082 dosg2tgl1tc|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/6/2015|5/25/2015
CUS-20157561|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|4/6/2015|5/23/2015
CUS-20164006|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|4/6/2015|5/8/2015
CUS-20164443|Treadclimber|Web|Third Party Call Center - Evolve|CAM47339 UPTVN120ALOBYTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/6/2015|5/9/2015
CUS-20164511|Treadclimber|Web|Web|CAM31082 dosg2tgl1tc|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/7/2015|6/22/2015
CUS-20164530|Treadclimber|Web|Web|CAM33693 dftafftxtp1|Other - Internal|Affiliate|TFSFMAP1|TC20/TC10 - Free Mat, Free Ship (OM 1006)|4/7/2015|5/11/2015
CUS-20164896|Bowflex Max Trainer|Call Center|Call Center Internal|CAM45491 ESQ*N120BFMAXTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|4/7/2015|5/29/2015
CUS-20165016|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|4/7/2015|5/6/2015
CUS-20165082|Treadclimber|Call Center|Call Center Internal|CAM47344 SPKEN120ALOBYTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/7/2015|5/13/2015
CUS-19197489|Bowflex Catalog|Call Center|Call Center Internal|CAM127 1800BOWFLEX_BFC|Electronic - UnSourced||BFC|Catalog - Default Offer (Satisfaction Guarantee)|4/7/2015|5/11/2015
CUS-20165214|Bowflex Max Trainer|Call Center|Call Center Internal|CAM47198 ION*N120HAMBYTIC|Short Form||BMT6WEEK|Bowflex Max Trainer - 6 Week Satisfaction Guarantee|4/7/2015|5/12/2015
CUS-20165412|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|4/7/2015|6/4/2015
CUS-20166416|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|4/8/2015|5/2/2015
CUS-20166959|Treadclimber|Web|Web|CAM33640 dftafftxtprimo|Other - Internal|Affiliate|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/8/2015|5/26/2015
CUS-20167111|Treadclimber|Call Center|Call Center Internal|CAM47346 METVN120ALOBYTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|4/8/2015|5/8/2015
CUS-20167384|Treadclimber|Web|Web|CAM45852 DOSG2TSL32|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|4/8/2015|5/18/2015
