Treadclimber,CAM45043 SAWDOFG2E,,3/3/2015,3/2/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM38406 SAWDPETPRINT12F,3/27/2015,3/27/2015,3/23/2015,1,Electronic - Print,Call Center Internal
Treadclimber,CAM44180 qrtwghtwtch,3/24/2015,3/24/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM44504 dpetprint14b,3/28/2015,3/28/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM44504 dpetprint14b,3/29/2015,3/29/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/25/2015,3/25/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM44523 dpetprint14a,3/27/2015,3/27/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM45025 qrtwebmd,3/28/2015,3/28/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46559 DPETPRINT15A,3/25/2015,3/25/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46560 QRTPEOPLE2,3/27/2015,3/27/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46879 QRTMENSHEALTH,3/25/2015,3/25/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46879 QRTMENSHEALTH,3/26/2015,3/26/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46879 QRTMENSHEALTH,3/29/2015,3/29/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM46881 QRTESPN,3/24/2015,3/24/2015,3/23/2015,1,Electronic - Print,Web
Treadclimber,CAM16426 DSETDIR,3/23/2015,3/23/2015,3/23/2015,13,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/23/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/24/2015,3/24/2015,3/23/2015,4,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/25/2015,3/25/2015,3/23/2015,6,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/26/2015,3/26/2015,3/23/2015,12,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/27/2015,3/27/2015,3/23/2015,8,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,4/14/2015,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/28/2015,3/28/2015,3/23/2015,16,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/28/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,3/29/2015,3/29/2015,3/23/2015,14,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,3/29/2015,3/23/2015,3,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,3/24/2015,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/23/2015,3/23/2015,3/23/2015,18,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/24/2015,3/24/2015,3/23/2015,10,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/25/2015,3/25/2015,3/23/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/26/2015,3/26/2015,3/23/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/26/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/27/2015,3/27/2015,3/23/2015,8,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/27/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/28/2015,3/28/2015,3/23/2015,19,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/28/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,3/29/2015,3/29/2015,3/23/2015,14,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,4/27/2015,3/29/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,3/29/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/23/2015,3/23/2015,3/23/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/24/2015,3/24/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/25/2015,3/25/2015,3/23/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,,3/25/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36076 dsetsf11b,3/26/2015,3/26/2015,3/23/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/23/2015,3/23/2015,3/23/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/23/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/24/2015,3/24/2015,3/23/2015,31,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/29/2015,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/25/2015,3/25/2015,3/23/2015,17,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/26/2015,3/26/2015,3/23/2015,11,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/26/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/27/2015,3/27/2015,3/23/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/28/2015,3/28/2015,3/23/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/29/2015,3/28/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,3/29/2015,3/29/2015,3/23/2015,33,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,3/29/2015,3/23/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36100 SAWSF11A,3/29/2015,3/29/2015,3/23/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,,3/27/2015,3/23/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,,3/28/2015,3/23/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36298 dsetsf11g,3/23/2015,3/23/2015,3/23/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/23/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/24/2015,3/24/2015,3/23/2015,24,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/25/2015,3/25/2015,3/23/2015,10,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/26/2015,3/26/2015,3/23/2015,32,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/26/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/27/2015,3/27/2015,3/23/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/28/2015,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/28/2015,3/28/2015,3/23/2015,20,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,3/29/2015,3/29/2015,3/23/2015,24,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,4/9/2015,3/29/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,3/29/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/23/2015,3/23/2015,3/23/2015,10,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,,3/23/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/24/2015,3/24/2015,3/23/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/25/2015,3/25/2015,3/23/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/26/2015,3/26/2015,3/23/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/27/2015,3/27/2015,3/23/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/28/2015,3/28/2015,3/23/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,3/29/2015,3/29/2015,3/23/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36435 dsetsf11h,,3/29/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36605 SAWSF12A,3/25/2015,3/25/2015,3/23/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,3/27/2015,3/27/2015,3/23/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36608 dsetsf12a,3/23/2015,3/23/2015,3/23/2015,51,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/24/2015,3/23/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,4/5/2015,3/23/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,4/11/2015,3/23/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/23/2015,3/23/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/24/2015,3/24/2015,3/23/2015,82,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/27/2015,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,4/17/2015,3/24/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/24/2015,3/23/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/25/2015,3/25/2015,3/23/2015,47,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/25/2015,3/23/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/26/2015,3/26/2015,3/23/2015,32,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/31/2015,3/26/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/27/2015,3/27/2015,3/23/2015,81,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/27/2015,3/23/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/28/2015,3/28/2015,3/23/2015,40,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/28/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,3/29/2015,3/29/2015,3/23/2015,32,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,3/29/2015,3/23/2015,2,Electronic - Short Form,Web
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/23/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/24/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/27/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM127 1800BOWFLEX_BFC,,3/28/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/23/2015,3/23/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/23/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/24/2015,3/24/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/24/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/25/2015,3/25/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/26/2015,3/26/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/26/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/27/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/28/2015,3/28/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/28/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,3/29/2015,3/29/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM133 1800BOWFLEX_TRC,,3/29/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM16414 DEGBFTRC,3/23/2015,3/23/2015,3/23/2015,18,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,4/9/2015,3/23/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/23/2015,3/23/2015,30,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/24/2015,3/24/2015,3/23/2015,11,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/25/2015,3/24/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/24/2015,3/23/2015,18,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/25/2015,3/25/2015,3/23/2015,17,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/25/2015,3/23/2015,31,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/26/2015,3/26/2015,3/23/2015,22,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/27/2015,3/26/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/26/2015,3/23/2015,24,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/27/2015,3/27/2015,3/23/2015,13,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/27/2015,3/23/2015,16,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/28/2015,3/28/2015,3/23/2015,12,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,4/7/2015,3/28/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/28/2015,3/23/2015,21,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,3/29/2015,3/29/2015,3/23/2015,21,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,4/27/2015,3/29/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM16414 DEGBFTRC,,3/29/2015,3/23/2015,29,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/23/2015,3/23/2015,3/23/2015,10,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/23/2015,3/23/2015,13,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/24/2015,3/24/2015,3/23/2015,4,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/24/2015,3/23/2015,10,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/25/2015,3/25/2015,3/23/2015,7,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/25/2015,3/23/2015,13,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/26/2015,3/26/2015,3/23/2015,5,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/26/2015,3/23/2015,8,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/27/2015,3/27/2015,3/23/2015,4,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/27/2015,3/23/2015,11,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/28/2015,3/28/2015,3/23/2015,4,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/28/2015,3/23/2015,6,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,3/29/2015,3/29/2015,3/23/2015,10,Electronic - UnSourced,Web
Treadclimber,CAM23879 degt1sitetc,,3/29/2015,3/23/2015,7,Electronic - UnSourced,Web
Treadclimber,CAM25756 DEGSAWBFG,,3/25/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM28771 degg1siteg,,3/25/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM32136 deggbhg,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM41189 degemax,,3/23/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM41189 degemax,,3/24/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM41189 degemax,,3/25/2015,3/23/2015,2,Electronic - UnSourced,Web
Treadclimber,CAM41189 degemax,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM41189 degemax,,3/29/2015,3/23/2015,3,Electronic - UnSourced,Web
Treadclimber,CAM44236 SAWMAX,,3/23/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/24/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/27/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/28/2015,3/23/2015,4,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/29/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44236 SAWMAX,,3/24/2015,3/23/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM44433 dege1sitemx,,3/29/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44433 dege1sitemx,,3/23/2015,3/23/2015,2,Electronic - UnSourced,Web
Treadclimber,CAM44433 dege1sitemx,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Web
Treadclimber,CAM44433 dege1sitemx,,3/27/2015,3/23/2015,3,Electronic - UnSourced,Web
Treadclimber,CAM44433 dege1sitemx,,3/28/2015,3/23/2015,3,Electronic - UnSourced,Web
Treadclimber,CAM44433 dege1sitemx,,3/29/2015,3/23/2015,2,Electronic - UnSourced,Web
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/23/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/24/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/25/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/27/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/23/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/24/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/25/2015,3/25/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/25/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/26/2015,3/26/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/26/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/27/2015,3/27/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/27/2015,3/23/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/28/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/29/2015,3/29/2015,3/23/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/25/2015,3/25/2015,3/23/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM6025 SAWWEBTC,,3/25/2015,3/23/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM6025 SAWWEBTC,,3/28/2015,3/23/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM12351 SAWFROOGTC,3/25/2015,3/25/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM12351 SAWFROOGTC,,3/23/2015,3/23/2015,1,Online,Third Party Call Center - Evolve
Treadclimber,CAM41400 AFFRATED,3/25/2015,3/25/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,3/23/2015,3/23/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/23/2015,3/23/2015,2,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/24/2015,3/23/2015,2,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,3/25/2015,3/25/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/25/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/26/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/28/2015,3/23/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/29/2015,3/23/2015,2,Online,Call Center Internal
Treadclimber,CAM33860 dodmagtdrt1,,3/23/2015,3/23/2015,2,Online Display,Web
Treadclimber,CAM33860 dodmagtdrt1,3/27/2015,3/27/2015,3/23/2015,2,Online Display,Web
Treadclimber,CAM33860 dodmagtdrt1,,3/29/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM38445 dodnettdl1,3/24/2015,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM38479 SAWDODNETT,,3/23/2015,3/23/2015,1,Online Display,Call Center Internal
Treadclimber,CAM39390 dodqctdl5,3/24/2015,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/23/2015,3/23/2015,3/23/2015,2,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/24/2015,3/24/2015,3/23/2015,3,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,,3/25/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/26/2015,3/26/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/28/2015,3/28/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/29/2015,3/29/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM45518 DODADCTDL2,3/25/2015,3/25/2015,3/23/2015,2,Online Display,Web
Treadclimber,CAM45518 DODADCTDL2,3/26/2015,3/26/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46041 DODYBTTDL5,3/28/2015,3/28/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46544 DODRFTML2,3/23/2015,3/23/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46544 DODRFTML2,3/24/2015,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46549 DODADCTDL6,3/24/2015,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46549 DODADCTDL6,,3/26/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46551 DODMAGTDL6,3/27/2015,3/27/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/23/2015,3/23/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/23/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/24/2015,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/24/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/25/2015,3/25/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/25/2015,3/23/2015,3,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/26/2015,3/26/2015,3/23/2015,2,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/26/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/27/2015,3/27/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/28/2015,3/28/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,3/28/2015,3/28/2015,3/23/2015,1,Online Display,Web
Treadclimber,CAM30796 SAWDOSG2G,,3/28/2015,3/23/2015,1,Online Search,Call Center Internal
Treadclimber,CAM31082 dosg2tgl1tc,3/23/2015,3/23/2015,3/23/2015,3,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/23/2015,3/23/2015,7,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/24/2015,3/24/2015,3/23/2015,2,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/24/2015,3/23/2015,6,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/25/2015,3/25/2015,3/23/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/25/2015,3/23/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/26/2015,3/26/2015,3/23/2015,2,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/26/2015,3/23/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/27/2015,3/27/2015,3/23/2015,2,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/27/2015,3/23/2015,3,Online Search,Web
